VisitID,EntryTime,LeaveTime,Duration(minute),IsNiceWeather,Temperature,IsHoliday
35502,2016-05-18 12:30:00,2016-05-18 13:33:00,63,false,282.76,false
35519,2016-05-18 12:30:00,2016-05-18 13:00:00,30,false,282.76,false
34006,2016-05-18 12:31:00,2016-05-18 13:14:00,43,false,282.76,false
34071,2016-05-18 12:31:00,2016-05-18 13:45:00,74,false,282.76,false
34228,2016-05-18 12:31:00,2016-05-18 13:01:00,30,false,282.76,false
34532,2016-05-18 12:31:00,2016-05-18 13:14:00,43,false,282.76,false
35905,2016-05-18 12:31:00,2016-05-18 13:10:00,39,false,282.76,false
34388,2016-05-18 12:32:00,2016-05-18 13:28:00,56,false,282.76,false
34396,2016-05-18 12:32:00,2016-05-18 13:22:00,50,false,282.76,false
34808,2016-05-18 12:32:00,2016-05-18 13:31:00,59,false,282.76,false
35174,2016-05-18 12:32:00,2016-05-18 13:44:00,72,false,282.76,false
35220,2016-05-18 12:32:00,2016-05-18 13:28:00,56,false,282.76,false
35872,2016-05-18 12:32:00,2016-05-18 13:28:00,56,false,282.76,false
35954,2016-05-18 12:32:00,2016-05-18 13:20:00,48,false,282.76,false
34192,2016-05-18 12:33:00,2016-05-18 12:58:00,25,false,282.76,false
34380,2016-05-18 12:33:00,2016-05-18 12:52:00,19,false,282.76,false
34674,2016-05-18 12:33:00,2016-05-18 13:38:00,65,false,282.76,false
35570,2016-05-18 12:33:00,2016-05-18 13:03:00,30,false,282.76,false
35662,2016-05-18 12:33:00,2016-05-18 13:33:00,60,false,282.76,false
35969,2016-05-18 12:33:00,2016-05-18 13:31:00,58,false,282.76,false
34171,2016-05-18 12:34:00,2016-05-18 13:49:00,75,false,282.76,false
34467,2016-05-18 12:34:00,2016-05-18 13:34:00,60,false,282.76,false
34843,2016-05-18 12:34:00,2016-05-18 12:56:00,22,false,282.76,false
34877,2016-05-18 12:34:00,2016-05-18 12:54:00,20,false,282.76,false
35438,2016-05-18 12:34:00,2016-05-18 13:28:00,54,false,282.76,false
35700,2016-05-18 12:34:00,2016-05-18 12:59:00,25,false,282.76,false
35947,2016-05-18 12:34:00,2016-05-18 13:29:00,55,false,282.76,false
34317,2016-05-18 12:35:00,2016-05-18 13:16:00,41,false,282.76,false
34721,2016-05-18 12:35:00,2016-05-18 12:58:00,23,false,282.76,false
34754,2016-05-18 12:35:00,2016-05-18 12:52:00,17,false,282.76,false
34930,2016-05-18 12:35:00,2016-05-18 13:04:00,29,false,282.76,false
35019,2016-05-18 12:35:00,2016-05-18 13:28:00,53,false,282.76,false
35792,2016-05-18 12:35:00,2016-05-18 13:05:00,30,false,282.76,false
34286,2016-05-18 12:36:00,2016-05-18 13:36:00,60,false,282.76,false
35094,2016-05-18 12:36:00,2016-05-18 13:47:00,71,false,282.76,false
35741,2016-05-18 12:36:00,2016-05-18 13:31:00,55,false,282.76,false
34394,2016-05-18 12:37:00,2016-05-18 13:09:00,32,false,282.76,false
34519,2016-05-18 12:37:00,2016-05-18 13:25:00,48,false,282.76,false
35362,2016-05-18 12:37:00,2016-05-18 13:43:00,66,false,282.76,false
35444,2016-05-18 12:37:00,2016-05-18 13:47:00,70,false,282.76,false
35614,2016-05-18 12:37:00,2016-05-18 13:34:00,57,false,282.76,false
34049,2016-05-18 12:38:00,2016-05-18 13:36:00,58,false,282.76,false
34422,2016-05-18 12:38:00,2016-05-18 13:24:00,46,false,282.76,false
34560,2016-05-18 12:38:00,2016-05-18 13:06:00,28,false,282.76,false
34635,2016-05-18 12:38:00,2016-05-18 13:41:00,63,false,282.76,false
35414,2016-05-18 12:38:00,2016-05-18 13:28:00,50,false,282.76,false
35940,2016-05-18 12:38:00,2016-05-18 13:01:00,23,false,282.76,false
35672,2016-05-18 12:39:00,2016-05-18 12:45:00,6,false,282.76,false
35988,2016-05-18 12:39:00,2016-05-18 13:34:00,55,false,282.76,false
34120,2016-05-18 12:40:00,2016-05-18 13:28:00,48,false,282.76,false
34451,2016-05-18 12:40:00,2016-05-18 13:23:00,43,false,282.76,false
34811,2016-05-18 12:40:00,2016-05-18 13:23:00,43,false,282.76,false
34833,2016-05-18 12:40:00,2016-05-18 13:19:00,39,false,282.76,false
35111,2016-05-18 12:40:00,2016-05-18 13:40:00,60,false,282.76,false
35693,2016-05-18 12:40:00,2016-05-18 13:35:00,55,false,282.76,false
35817,2016-05-18 12:40:00,2016-05-18 13:39:00,59,false,282.76,false
35998,2016-05-18 12:40:00,2016-05-18 12:59:00,19,false,282.76,false
34247,2016-05-18 12:41:00,2016-05-18 13:24:00,43,false,282.76,false
34299,2016-05-18 12:41:00,2016-05-18 13:44:00,63,false,282.76,false
34406,2016-05-18 12:41:00,2016-05-18 13:09:00,28,false,282.76,false
34746,2016-05-18 12:41:00,2016-05-18 13:06:00,25,false,282.76,false
35134,2016-05-18 12:41:00,2016-05-18 13:04:00,23,false,282.76,false
35332,2016-05-18 12:41:00,2016-05-18 13:49:00,68,false,282.76,false
35358,2016-05-18 12:41:00,2016-05-18 13:38:00,57,false,282.76,false
35489,2016-05-18 12:41:00,2016-05-18 13:42:00,61,false,282.76,false
34115,2016-05-18 12:42:00,2016-05-18 13:24:00,42,false,282.76,false
34227,2016-05-18 12:42:00,2016-05-18 13:30:00,48,false,282.76,false
34717,2016-05-18 12:42:00,2016-05-18 13:18:00,36,false,282.76,false
34718,2016-05-18 12:42:00,2016-05-18 13:26:00,44,false,282.76,false
34981,2016-05-18 12:42:00,2016-05-18 13:29:00,47,false,282.76,false
35215,2016-05-18 12:42:00,2016-05-18 13:21:00,39,false,282.76,false
34402,2016-05-18 12:43:00,2016-05-18 13:24:00,41,false,282.76,false
34574,2016-05-18 12:43:00,2016-05-18 13:40:00,57,false,282.76,false
34810,2016-05-18 12:43:00,2016-05-18 13:08:00,25,false,282.76,false
34919,2016-05-18 12:43:00,2016-05-18 13:25:00,42,false,282.76,false
34970,2016-05-18 12:43:00,2016-05-18 13:10:00,27,false,282.76,false
35347,2016-05-18 12:43:00,2016-05-18 13:25:00,42,false,282.76,false
35667,2016-05-18 12:43:00,2016-05-18 13:23:00,40,false,282.76,false
35120,2016-05-18 12:44:00,2016-05-18 13:37:00,53,false,282.76,false
35163,2016-05-18 12:44:00,2016-05-18 13:10:00,26,false,282.76,false
35767,2016-05-18 12:44:00,2016-05-18 13:40:00,56,false,282.76,false
35928,2016-05-18 12:44:00,2016-05-18 13:32:00,48,false,282.76,false
34080,2016-05-18 12:45:00,2016-05-18 13:34:00,49,false,282.76,false
34101,2016-05-18 12:45:00,2016-05-18 13:37:00,52,false,282.76,false
34121,2016-05-18 12:45:00,2016-05-18 13:05:00,20,false,282.76,false
34599,2016-05-18 12:45:00,2016-05-18 13:41:00,56,false,282.76,false
34627,2016-05-18 12:45:00,2016-05-18 13:27:00,42,false,282.76,false
35372,2016-05-18 12:45:00,2016-05-18 13:51:00,66,false,282.76,false
35762,2016-05-18 12:45:00,2016-05-18 13:43:00,58,false,282.76,false
35796,2016-05-18 12:45:00,2016-05-18 13:57:00,72,false,282.76,false
35944,2016-05-18 12:45:00,2016-05-18 14:00:00,75,false,282.76,false
34555,2016-05-18 12:46:00,2016-05-18 13:12:00,26,false,282.76,false
34633,2016-05-18 12:46:00,2016-05-18 13:28:00,42,false,282.76,false
34778,2016-05-18 12:46:00,2016-05-18 13:44:00,58,false,282.76,false
34933,2016-05-18 12:46:00,2016-05-18 13:42:00,56,false,282.76,false
35127,2016-05-18 12:46:00,2016-05-18 13:12:00,26,false,282.76,false
35168,2016-05-18 12:46:00,2016-05-18 13:38:00,52,false,282.76,false
35390,2016-05-18 12:46:00,2016-05-18 13:08:00,22,false,282.76,false
35481,2016-05-18 12:46:00,2016-05-18 13:48:00,62,false,282.76,false
35501,2016-05-18 12:46:00,2016-05-18 13:14:00,28,false,282.76,false
35786,2016-05-18 12:46:00,2016-05-18 13:11:00,25,false,282.76,false
35923,2016-05-18 12:46:00,2016-05-18 13:44:00,58,false,282.76,false
35948,2016-05-18 12:46:00,2016-05-18 13:36:00,50,false,282.76,false
34165,2016-05-18 12:47:00,2016-05-18 13:58:00,71,false,282.76,false
35270,2016-05-18 12:47:00,2016-05-18 13:47:00,60,false,282.76,false
35522,2016-05-18 12:47:00,2016-05-18 13:43:00,56,false,282.76,false
34641,2016-05-18 12:48:00,2016-05-18 13:58:00,70,false,282.76,false
34676,2016-05-18 12:48:00,2016-05-18 13:59:00,71,false,282.76,false
34814,2016-05-18 12:48:00,2016-05-18 12:56:00,8,false,282.76,false
34910,2016-05-18 12:48:00,2016-05-18 13:10:00,22,false,282.76,false
35068,2016-05-18 12:48:00,2016-05-18 13:52:00,64,false,282.76,false
35076,2016-05-18 12:48:00,2016-05-18 13:08:00,20,false,282.76,false
35469,2016-05-18 12:48:00,2016-05-18 13:18:00,30,false,282.76,false
35540,2016-05-18 12:48:00,2016-05-18 13:24:00,36,false,282.76,false
35654,2016-05-18 12:48:00,2016-05-18 13:43:00,55,false,282.76,false
34190,2016-05-18 12:49:00,2016-05-18 13:18:00,29,false,282.76,false
34320,2016-05-18 12:49:00,2016-05-18 13:58:00,69,false,282.76,false
34476,2016-05-18 12:49:00,2016-05-18 13:49:00,60,false,282.76,false
34680,2016-05-18 12:49:00,2016-05-18 13:34:00,45,false,282.76,false
34740,2016-05-18 12:49:00,2016-05-18 13:46:00,57,false,282.76,false
34751,2016-05-18 12:49:00,2016-05-18 13:16:00,27,false,282.76,false
35567,2016-05-18 12:49:00,2016-05-18 13:35:00,46,false,282.76,false
35716,2016-05-18 12:49:00,2016-05-18 13:20:00,31,false,282.76,false
34022,2016-05-18 12:50:00,2016-05-18 13:17:00,27,false,282.76,false
34265,2016-05-18 12:50:00,2016-05-18 13:44:00,54,false,282.76,false
34563,2016-05-18 12:50:00,2016-05-18 13:07:00,17,false,282.76,false
34712,2016-05-18 12:50:00,2016-05-18 13:26:00,36,false,282.76,false
34935,2016-05-18 12:50:00,2016-05-18 13:15:00,25,false,282.76,false
35280,2016-05-18 12:50:00,2016-05-18 13:49:00,59,false,282.76,false
35623,2016-05-18 12:50:00,2016-05-18 13:51:00,61,false,282.76,false
35639,2016-05-18 12:50:00,2016-05-18 14:02:00,72,false,282.76,false
34271,2016-05-18 12:51:00,2016-05-18 13:09:00,18,false,282.76,false
34815,2016-05-18 12:51:00,2016-05-18 13:06:00,15,false,282.76,false
35779,2016-05-18 12:51:00,2016-05-18 13:30:00,39,false,282.76,false
35837,2016-05-18 12:51:00,2016-05-18 13:43:00,52,false,282.76,false
34231,2016-05-18 12:52:00,2016-05-18 13:48:00,56,false,282.76,false
35456,2016-05-18 12:52:00,2016-05-18 14:02:00,70,false,282.76,false
34331,2016-05-18 12:53:00,2016-05-18 13:39:00,46,false,282.76,false
34904,2016-05-18 12:53:00,2016-05-18 13:50:00,57,false,282.76,false
34993,2016-05-18 12:53:00,2016-05-18 13:42:00,49,false,282.76,false
35037,2016-05-18 12:53:00,2016-05-18 13:43:00,50,false,282.76,false
35527,2016-05-18 12:53:00,2016-05-18 13:43:00,50,false,282.76,false
34191,2016-05-18 12:54:00,2016-05-18 13:52:00,58,false,282.76,false
34282,2016-05-18 12:54:00,2016-05-18 14:03:00,69,false,282.76,false
34400,2016-05-18 12:54:00,2016-05-18 13:53:00,59,false,282.76,false
34454,2016-05-18 12:54:00,2016-05-18 13:50:00,56,false,282.76,false
34789,2016-05-18 12:54:00,2016-05-18 13:56:00,62,false,282.76,false
35011,2016-05-18 12:54:00,2016-05-18 14:09:00,75,false,282.76,false
35030,2016-05-18 12:54:00,2016-05-18 13:54:00,60,false,282.76,false
35692,2016-05-18 12:54:00,2016-05-18 13:37:00,43,false,282.76,false
35830,2016-05-18 12:54:00,2016-05-18 13:50:00,56,false,282.76,false
35862,2016-05-18 12:54:00,2016-05-18 13:39:00,45,false,282.76,false
35938,2016-05-18 12:54:00,2016-05-18 13:53:00,59,false,282.76,false
34002,2016-05-18 12:55:00,2016-05-18 13:24:00,29,false,282.76,false
35129,2016-05-18 12:55:00,2016-05-18 13:33:00,38,false,282.76,false
35284,2016-05-18 12:55:00,2016-05-18 13:50:00,55,false,282.76,false
35670,2016-05-18 12:55:00,2016-05-18 13:50:00,55,false,282.76,false
34531,2016-05-18 12:56:00,2016-05-18 13:38:00,42,false,282.76,false
34577,2016-05-18 12:56:00,2016-05-18 14:01:00,65,false,282.76,false
35209,2016-05-18 12:56:00,2016-05-18 13:51:00,55,false,282.76,false
35642,2016-05-18 12:56:00,2016-05-18 14:02:00,66,false,282.76,false
35904,2016-05-18 12:56:00,2016-05-18 13:17:00,21,false,282.76,false
34081,2016-05-18 12:57:00,2016-05-18 14:01:00,64,false,282.76,false
34652,2016-05-18 12:57:00,2016-05-18 13:27:00,30,false,282.76,false
35593,2016-05-18 12:57:00,2016-05-18 13:52:00,55,false,282.76,false
35659,2016-05-18 12:57:00,2016-05-18 13:56:00,59,false,282.76,false
35834,2016-05-18 12:57:00,2016-05-18 13:27:00,30,false,282.76,false
35912,2016-05-18 12:57:00,2016-05-18 13:52:00,55,false,282.76,false
34303,2016-05-18 12:58:00,2016-05-18 13:38:00,40,false,282.76,false
34347,2016-05-18 12:58:00,2016-05-18 13:25:00,27,false,282.76,false
34709,2016-05-18 12:58:00,2016-05-18 13:47:00,49,false,282.76,false
35208,2016-05-18 12:58:00,2016-05-18 13:57:00,59,false,282.76,false
35538,2016-05-18 12:58:00,2016-05-18 13:44:00,46,false,282.76,false
35609,2016-05-18 12:58:00,2016-05-18 13:38:00,40,false,282.76,false
35955,2016-05-18 12:58:00,2016-05-18 13:56:00,58,false,282.76,false
34188,2016-05-18 12:59:00,2016-05-18 13:58:00,59,false,282.76,false
34335,2016-05-18 12:59:00,2016-05-18 13:27:00,28,false,282.76,false
34822,2016-05-18 12:59:00,2016-05-18 13:12:00,13,false,282.76,false
34916,2016-05-18 12:59:00,2016-05-18 13:48:00,49,false,282.76,false
35893,2016-05-18 12:59:00,2016-05-18 14:13:00,74,false,282.76,false
34122,2016-05-18 13:00:00,2016-05-18 13:35:00,35,true,283.09,false
34669,2016-05-18 13:00:00,2016-05-18 14:09:00,69,true,283.09,false
35187,2016-05-18 13:00:00,2016-05-18 13:51:00,51,true,283.09,false
34251,2016-05-18 13:01:00,2016-05-18 13:53:00,52,true,283.09,false
34656,2016-05-18 13:01:00,2016-05-18 13:41:00,40,true,283.09,false
34642,2016-05-18 13:02:00,2016-05-18 13:30:00,28,true,283.09,false
35070,2016-05-18 13:02:00,2016-05-18 13:56:00,54,true,283.09,false
34439,2016-05-18 13:03:00,2016-05-18 13:59:00,56,true,283.09,false
35213,2016-05-18 13:03:00,2016-05-18 13:58:00,55,true,283.09,false
35559,2016-05-18 13:03:00,2016-05-18 14:00:00,57,true,283.09,false
35949,2016-05-18 13:04:00,2016-05-18 14:04:00,60,true,283.09,false
34020,2016-05-18 13:06:00,2016-05-18 13:59:00,53,true,283.09,false
35261,2016-05-18 13:06:00,2016-05-18 13:55:00,49,true,283.09,false
35375,2016-05-18 13:06:00,2016-05-18 14:13:00,67,true,283.09,false
35790,2016-05-18 13:07:00,2016-05-18 13:45:00,38,true,283.09,false
34978,2016-05-18 13:08:00,2016-05-18 13:58:00,50,true,283.09,false
35379,2016-05-18 13:08:00,2016-05-18 14:05:00,57,true,283.09,false
34649,2016-05-18 13:09:00,2016-05-18 14:02:00,53,true,283.09,false
34857,2016-05-18 13:09:00,2016-05-18 14:19:00,70,true,283.09,false
35036,2016-05-18 13:09:00,2016-05-18 14:06:00,57,true,283.09,false
35591,2016-05-18 13:09:00,2016-05-18 13:48:00,39,true,283.09,false
35632,2016-05-18 13:09:00,2016-05-18 14:19:00,70,true,283.09,false
35825,2016-05-18 13:09:00,2016-05-18 14:05:00,56,true,283.09,false
35512,2016-05-18 13:10:00,2016-05-18 13:43:00,33,true,283.09,false
34199,2016-05-18 13:11:00,2016-05-18 13:34:00,23,true,283.09,false
35090,2016-05-18 13:11:00,2016-05-18 13:55:00,44,true,283.09,false
35896,2016-05-18 13:11:00,2016-05-18 13:55:00,44,true,283.09,false
35937,2016-05-18 13:11:00,2016-05-18 14:02:00,51,true,283.09,false
35141,2016-05-18 13:12:00,2016-05-18 14:22:00,70,true,283.09,false
35369,2016-05-18 13:12:00,2016-05-18 13:53:00,41,true,283.09,false
35734,2016-05-18 13:12:00,2016-05-18 13:55:00,43,true,283.09,false
35758,2016-05-18 13:12:00,2016-05-18 13:48:00,36,true,283.09,false
34737,2016-05-18 13:13:00,2016-05-18 14:02:00,49,true,283.09,false
35224,2016-05-18 13:13:00,2016-05-18 14:26:00,73,true,283.09,false
34332,2016-05-18 13:14:00,2016-05-18 14:28:00,74,true,283.09,false
34488,2016-05-18 13:14:00,2016-05-18 14:05:00,51,true,283.09,false
34767,2016-05-18 13:14:00,2016-05-18 14:12:00,58,true,283.09,false
35516,2016-05-18 13:14:00,2016-05-18 14:14:00,60,true,283.09,false
34116,2016-05-18 13:15:00,2016-05-18 14:03:00,48,true,283.09,false
34364,2016-05-18 13:15:00,2016-05-18 14:03:00,48,true,283.09,false
35353,2016-05-18 13:15:00,2016-05-18 13:57:00,42,true,283.09,false
34601,2016-05-18 13:17:00,2016-05-18 14:16:00,59,true,283.09,false
35196,2016-05-18 13:18:00,2016-05-18 13:50:00,32,true,283.09,false
35302,2016-05-18 13:18:00,2016-05-18 14:06:00,48,true,283.09,false
35312,2016-05-18 13:18:00,2016-05-18 14:17:00,59,true,283.09,false
35498,2016-05-18 13:18:00,2016-05-18 13:54:00,36,true,283.09,false
34132,2016-05-18 13:19:00,2016-05-18 14:00:00,41,true,283.09,false
35652,2016-05-18 13:19:00,2016-05-18 13:58:00,39,true,283.09,false
35417,2016-05-18 13:20:00,2016-05-18 14:11:00,51,true,283.09,false
35470,2016-05-18 13:20:00,2016-05-18 13:59:00,39,true,283.09,false
34521,2016-05-18 13:21:00,2016-05-18 14:13:00,52,true,283.09,false
34759,2016-05-18 13:21:00,2016-05-18 14:04:00,43,true,283.09,false
35047,2016-05-18 13:22:00,2016-05-18 14:11:00,49,true,283.09,false
35521,2016-05-18 13:22:00,2016-05-18 14:11:00,49,true,283.09,false
34393,2016-05-18 13:23:00,2016-05-18 14:15:00,52,true,283.09,false
34514,2016-05-18 13:23:00,2016-05-18 14:18:00,55,true,283.09,false
35913,2016-05-18 13:23:00,2016-05-18 14:35:00,72,true,283.09,false
35205,2016-05-18 13:24:00,2016-05-18 14:29:00,65,true,283.09,false
35351,2016-05-18 13:24:00,2016-05-18 14:10:00,46,true,283.09,false
35802,2016-05-18 13:24:00,2016-05-18 14:39:00,75,true,283.09,false
34854,2016-05-18 13:25:00,2016-05-18 14:10:00,45,true,283.09,false
35055,2016-05-18 13:25:00,2016-05-18 14:04:00,39,true,283.09,false
35909,2016-05-18 13:25:00,2016-05-18 14:07:00,42,true,283.09,false
34131,2016-05-18 13:26:00,2016-05-18 14:26:00,60,true,283.09,false
35472,2016-05-18 13:26:00,2016-05-18 14:27:00,61,true,283.09,false
35879,2016-05-18 13:26:00,2016-05-18 14:19:00,53,true,283.09,false
34570,2016-05-18 13:27:00,2016-05-18 14:33:00,66,true,283.09,false
35725,2016-05-18 13:27:00,2016-05-18 14:26:00,59,true,283.09,false
34466,2016-05-18 13:28:00,2016-05-18 14:12:00,44,true,283.09,false
35193,2016-05-18 13:28:00,2016-05-18 14:24:00,56,true,283.09,false
35648,2016-05-18 13:28:00,2016-05-18 14:25:00,57,true,283.09,false
35048,2016-05-18 13:29:00,2016-05-18 14:00:00,31,true,283.09,false
34377,2016-05-18 13:30:00,2016-05-18 14:10:00,40,true,283.09,false
34367,2016-05-18 13:31:00,2016-05-18 14:41:00,70,true,283.09,false
34544,2016-05-18 13:31:00,2016-05-18 14:16:00,45,true,283.09,false
35050,2016-05-18 13:31:00,2016-05-18 14:22:00,51,true,283.09,false
35335,2016-05-18 13:31:00,2016-05-18 14:46:00,75,true,283.09,false
35781,2016-05-18 13:31:00,2016-05-18 14:46:00,75,true,283.09,false
34136,2016-05-18 13:32:00,2016-05-18 14:34:00,62,true,283.09,false
34886,2016-05-18 13:32:00,2016-05-18 14:36:00,64,true,283.09,false
34972,2016-05-18 13:33:00,2016-05-18 14:31:00,58,true,283.09,false
35772,2016-05-18 13:33:00,2016-05-18 14:22:00,49,true,283.09,false
35366,2016-05-18 13:34:00,2016-05-18 14:47:00,73,true,283.09,false
35663,2016-05-18 13:35:00,2016-05-18 14:18:00,43,true,283.09,false
34145,2016-05-18 13:36:00,2016-05-18 14:16:00,40,true,283.09,false
34316,2016-05-18 13:36:00,2016-05-18 14:50:00,74,true,283.09,false
35000,2016-05-18 13:38:00,2016-05-18 14:39:00,61,true,283.09,false
35599,2016-05-18 13:38:00,2016-05-18 14:50:00,72,true,283.09,false
35656,2016-05-18 13:38:00,2016-05-18 14:28:00,50,true,283.09,false
34344,2016-05-18 13:39:00,2016-05-18 14:28:00,49,true,283.09,false
34482,2016-05-18 13:39:00,2016-05-18 14:19:00,40,true,283.09,false
35788,2016-05-18 13:39:00,2016-05-18 14:53:00,74,true,283.09,false
34487,2016-05-18 13:40:00,2016-05-18 14:55:00,75,true,283.09,false
34548,2016-05-18 13:40:00,2016-05-18 14:39:00,59,true,283.09,false
34744,2016-05-18 13:40:00,2016-05-18 14:03:00,23,true,283.09,false
35003,2016-05-18 13:40:00,2016-05-18 14:19:00,39,true,283.09,false
35322,2016-05-18 13:41:00,2016-05-18 14:53:00,72,true,283.09,false
35566,2016-05-18 13:41:00,2016-05-18 14:54:00,73,true,283.09,false
34497,2016-05-18 13:42:00,2016-05-18 14:36:00,54,true,283.09,false
34594,2016-05-18 13:42:00,2016-05-18 14:41:00,59,true,283.09,false
35093,2016-05-18 13:42:00,2016-05-18 14:28:00,46,true,283.09,false
34267,2016-05-18 13:43:00,2016-05-18 14:30:00,47,true,283.09,false
34355,2016-05-18 13:43:00,2016-05-18 14:32:00,49,true,283.09,false
34412,2016-05-18 13:43:00,2016-05-18 14:29:00,46,true,283.09,false
34952,2016-05-18 13:43:00,2016-05-18 14:52:00,69,true,283.09,false
35859,2016-05-18 13:44:00,2016-05-18 14:40:00,56,true,283.09,false
35992,2016-05-18 13:44:00,2016-05-18 14:40:00,56,true,283.09,false
34243,2016-05-18 13:45:00,2016-05-18 14:34:00,49,true,283.09,false
35950,2016-05-18 13:45:00,2016-05-18 14:27:00,42,true,283.09,false
34437,2016-05-18 13:46:00,2016-05-18 14:41:00,55,true,283.09,false
34504,2016-05-18 13:46:00,2016-05-18 14:40:00,54,true,283.09,false
34561,2016-05-18 13:46:00,2016-05-18 14:46:00,60,true,283.09,false
35080,2016-05-18 13:46:00,2016-05-18 14:56:00,70,true,283.09,false
35707,2016-05-18 13:47:00,2016-05-18 15:01:00,74,true,283.09,false
35952,2016-05-18 13:48:00,2016-05-18 14:21:00,33,true,283.09,false
35971,2016-05-18 13:48:00,2016-05-18 14:59:00,71,true,283.09,false
34623,2016-05-18 13:51:00,2016-05-18 14:24:00,33,true,283.09,false
34631,2016-05-18 13:51:00,2016-05-18 15:06:00,75,true,283.09,false
35806,2016-05-18 13:51:00,2016-05-18 14:37:00,46,true,283.09,false
35880,2016-05-18 13:51:00,2016-05-18 14:49:00,58,true,283.09,false
35927,2016-05-18 13:51:00,2016-05-18 14:30:00,39,true,283.09,false
34443,2016-05-18 13:52:00,2016-05-18 14:34:00,42,true,283.09,false
34708,2016-05-18 13:52:00,2016-05-18 14:44:00,52,true,283.09,false
35087,2016-05-18 13:52:00,2016-05-18 14:36:00,44,true,283.09,false
35118,2016-05-18 13:52:00,2016-05-18 14:49:00,57,true,283.09,false
35380,2016-05-18 13:52:00,2016-05-18 15:07:00,75,true,283.09,false
34665,2016-05-18 13:53:00,2016-05-18 14:58:00,65,true,283.09,false
34864,2016-05-18 13:54:00,2016-05-18 14:45:00,51,true,283.09,false
35389,2016-05-18 13:54:00,2016-05-18 15:03:00,69,true,283.09,false
34041,2016-05-18 13:55:00,2016-05-18 14:49:00,54,true,283.09,false
34687,2016-05-18 13:55:00,2016-05-18 14:49:00,54,true,283.09,false
34885,2016-05-18 13:55:00,2016-05-18 14:55:00,60,true,283.09,false
35140,2016-05-18 13:55:00,2016-05-18 15:01:00,66,true,283.09,false
35749,2016-05-18 13:55:00,2016-05-18 14:52:00,57,true,283.09,false
35018,2016-05-18 13:56:00,2016-05-18 14:28:00,32,true,283.09,false
34125,2016-05-18 13:57:00,2016-05-18 14:56:00,59,true,283.09,false
34389,2016-05-18 13:57:00,2016-05-18 14:30:00,33,true,283.09,false
35640,2016-05-18 13:57:00,2016-05-18 14:50:00,53,true,283.09,false
34185,2016-05-18 13:58:00,2016-05-18 14:51:00,53,true,283.09,false
34524,2016-05-18 13:58:00,2016-05-18 14:51:00,53,true,283.09,false
35319,2016-05-18 13:58:00,2016-05-18 14:24:00,26,true,283.09,false
35149,2016-05-18 13:59:00,2016-05-18 14:24:00,25,true,283.09,false
35619,2016-05-18 13:59:00,2016-05-18 15:12:00,73,true,283.09,false
34463,2016-05-18 14:00:00,2016-05-18 14:59:00,59,true,284.34,false
35858,2016-05-18 14:02:00,2016-05-18 15:15:00,73,true,284.34,false
35991,2016-05-18 14:02:00,2016-05-18 15:01:00,59,true,284.34,false
34407,2016-05-18 14:03:00,2016-05-18 14:24:00,21,true,284.34,false
34479,2016-05-18 14:03:00,2016-05-18 14:45:00,42,true,284.34,false
35884,2016-05-18 14:04:00,2016-05-18 15:17:00,73,true,284.34,false
34738,2016-05-18 14:05:00,2016-05-18 15:16:00,71,true,284.34,false
34134,2016-05-18 14:06:00,2016-05-18 15:06:00,60,true,284.34,false
35288,2016-05-18 14:06:00,2016-05-18 14:41:00,35,true,284.34,false
35477,2016-05-18 14:06:00,2016-05-18 14:57:00,51,true,284.34,false
34546,2016-05-18 14:07:00,2016-05-18 14:39:00,32,true,284.34,false
34553,2016-05-18 14:07:00,2016-05-18 14:39:00,32,true,284.34,false
35081,2016-05-18 14:08:00,2016-05-18 15:09:00,61,true,284.34,false
35242,2016-05-18 14:08:00,2016-05-18 15:01:00,53,true,284.34,false
35752,2016-05-18 14:08:00,2016-05-18 14:58:00,50,true,284.34,false
34682,2016-05-18 14:10:00,2016-05-18 14:50:00,40,true,284.34,false
35195,2016-05-18 14:10:00,2016-05-18 15:22:00,72,true,284.34,false
35666,2016-05-18 14:10:00,2016-05-18 15:14:00,64,true,284.34,false
35643,2016-05-18 14:11:00,2016-05-18 15:16:00,65,true,284.34,false
34742,2016-05-18 14:13:00,2016-05-18 15:20:00,67,true,284.34,false
34847,2016-05-18 14:13:00,2016-05-18 14:58:00,45,true,284.34,false
35233,2016-05-18 14:13:00,2016-05-18 15:09:00,56,true,284.34,false
35393,2016-05-18 14:13:00,2016-05-18 15:13:00,60,true,284.34,false
35504,2016-05-18 14:13:00,2016-05-18 14:59:00,46,true,284.34,false
34614,2016-05-18 14:14:00,2016-05-18 14:49:00,35,true,284.34,false
35405,2016-05-18 14:14:00,2016-05-18 15:23:00,69,true,284.34,false
34359,2016-05-18 14:15:00,2016-05-18 15:20:00,65,true,284.34,false
35194,2016-05-18 14:15:00,2016-05-18 15:06:00,51,true,284.34,false
34328,2016-05-18 14:16:00,2016-05-18 15:29:00,73,true,284.34,false
35475,2016-05-18 14:16:00,2016-05-18 15:02:00,46,true,284.34,false
34155,2016-05-18 14:19:00,2016-05-18 15:25:00,66,true,284.34,false
34928,2016-05-18 14:20:00,2016-05-18 15:13:00,53,true,284.34,false
35334,2016-05-18 14:21:00,2016-05-18 15:18:00,57,true,284.34,false
34223,2016-05-18 14:22:00,2016-05-18 15:15:00,53,true,284.34,false
